cust_no	gen_cd	age	mclf_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22to5
1000000339046	M	50	음료	2.0	0.0	16.0	9.0	10.0	2.0	0.0	0.0
1000000339046	M	50	티 베리에이션	2.0	0.0	16.0	9.0	10.0	2.0	0.0	0.0
9990009516905	F	30	에스프레소 베리에이션	15.0	0.0	4.0	7.0	2.0	13.0	2.0	0.0
9990009516905	F	30	음료	12.0	0.0	4.0	7.0	2.0	13.0	2.0	0.0
9990009516905	F	30	티 베리에이션	1.0	0.0	4.0	7.0	2.0	13.0	2.0	0.0
9990006020703	M	20	에스프레소 베리에이션	37.0	0.0	8.0	10.0	27.0	5.0	6.0	0.0
9990006020703	M	20	음료	14.0	0.0	8.0	10.0	27.0	5.0	6.0	0.0
9990006020703	M	20	티 베리에이션	5.0	0.0	8.0	10.0	27.0	5.0	6.0	0.0
9990000230162	F	30	에스프레소 베리에이션	37.0	0.0	6.0	10.0	13.0	5.0	6.0	0.0
9990000230162	F	30	음료	2.0	0.0	6.0	10.0	13.0	5.0	6.0	0.0
9990000230162	F	30	티 베리에이션	1.0	0.0	6.0	10.0	13.0	5.0	6.0	0.0
1000000577130	F	40	에스프레소 베리에이션	13.0	0.0	0.0	3.0	4.0	4.0	4.0	0.0
1000000577130	F	40	음료	1.0	0.0	0.0	3.0	4.0	4.0	4.0	0.0
1000000577130	F	40	티 베리에이션	1.0	0.0	0.0	3.0	4.0	4.0	4.0	0.0
1000000665764	F	50	에스프레소 베리에이션	84.0	0.0	47.0	14.0	10.0	5.0	9.0	0.0
1000000665764	F	50	음료	1.0	0.0	47.0	14.0	10.0	5.0	9.0	0.0
9990009539415	M	20	에스프레소 베리에이션	25.0	0.0	0.0	7.0	14.0	1.0	3.0	0.0
1000000796680	M	50	에스프레소 베리에이션	34.0	0.0	22.0	17.0	12.0	12.0	3.0	0.0
1000000796680	M	50	음료	13.0	0.0	22.0	17.0	12.0	12.0	3.0	0.0
1000000796680	M	50	티 베리에이션	19.0	0.0	22.0	17.0	12.0	12.0	3.0	0.0
1000001373800	F	30	에스프레소 베리에이션	21.0	0.0	2.0	28.0	16.0	5.0	0.0	0.0
1000001373800	F	30	음료	26.0	0.0	2.0	28.0	16.0	5.0	0.0	0.0
1000001373800	F	30	티 베리에이션	4.0	0.0	2.0	28.0	16.0	5.0	0.0	0.0
1000000218042	F	20	에스프레소 베리에이션	101.0	1.0	20.0	20.0	25.0	36.0	6.0	1.0
1000000218042	F	20	음료	4.0	1.0	20.0	20.0	25.0	36.0	6.0	1.0
1000000218042	F	20	티 베리에이션	4.0	1.0	20.0	20.0	25.0	36.0	6.0	1.0
1000000781369	M	40	에스프레소 베리에이션	42.0	2.0	11.0	12.0	17.0	6.0	0.0	0.0
1000000781369	M	40	음료	5.0	2.0	11.0	12.0	17.0	6.0	0.0	0.0
1000000781369	M	40	티 베리에이션	1.0	2.0	11.0	12.0	17.0	6.0	0.0	0.0
9990003659992	M	30	에스프레소 베리에이션	31.0	0.0	9.0	13.0	13.0	2.0	0.0	0.0
9990003659992	M	30	음료	3.0	0.0	9.0	13.0	13.0	2.0	0.0	0.0
9990003659992	M	30	티 베리에이션	3.0	0.0	9.0	13.0	13.0	2.0	0.0	0.0
1000000100526	F	60	에스프레소 베리에이션	40.0	0.0	24.0	12.0	9.0	3.0	0.0	0.0
1000000100526	F	60	음료	3.0	0.0	24.0	12.0	9.0	3.0	0.0	0.0
1000000100526	F	60	티 베리에이션	5.0	0.0	24.0	12.0	9.0	3.0	0.0	0.0
9990016929529	F	20	에스프레소 베리에이션	24.0	0.0	0.0	8.0	21.0	7.0	10.0	0.0
9990016929529	F	20	음료	11.0	0.0	0.0	8.0	21.0	7.0	10.0	0.0
9990016929529	F	20	티 베리에이션	11.0	0.0	0.0	8.0	21.0	7.0	10.0	0.0
9990023353215	F	20	에스프레소 베리에이션	42.0	0.0	0.0	13.0	29.0	5.0	0.0	0.0
9990023353215	F	20	음료	3.0	0.0	0.0	13.0	29.0	5.0	0.0	0.0
9990023353215	F	20	티 베리에이션	2.0	0.0	0.0	13.0	29.0	5.0	0.0	0.0
9990001048306	F	30	에스프레소 베리에이션	6.0	0.0	0.0	0.0	4.0	2.0	7.0	2.0
9990001048306	F	30	음료	5.0	0.0	0.0	0.0	4.0	2.0	7.0	2.0
9990001048306	F	30	티 베리에이션	4.0	0.0	0.0	0.0	4.0	2.0	7.0	2.0
1000000370963	F	20	에스프레소 베리에이션	88.0	0.0	1.0	57.0	23.0	11.0	2.0	0.0
1000000370963	F	20	음료	2.0	0.0	1.0	57.0	23.0	11.0	2.0	0.0
1000000370963	F	20	티 베리에이션	4.0	0.0	1.0	57.0	23.0	11.0	2.0	0.0
1000000043045	F	40	에스프레소 베리에이션	154.0	0.0	8.0	110.0	37.0	30.0	28.0	3.0
1000000043045	F	40	음료	54.0	0.0	8.0	110.0	37.0	30.0	28.0	3.0
1000000043045	F	40	티 베리에이션	8.0	0.0	8.0	110.0	37.0	30.0	28.0	3.0
9990008965879	F	30	에스프레소 베리에이션	26.0	0.0	1.0	13.0	19.0	10.0	2.0	0.0
9990008965879	F	30	음료	15.0	0.0	1.0	13.0	19.0	10.0	2.0	0.0
9990008965879	F	30	티 베리에이션	4.0	0.0	1.0	13.0	19.0	10.0	2.0	0.0
1000000724562	M	20	에스프레소 베리에이션	89.0	0.0	0.0	6.0	30.0	37.0	13.0	5.0
1000000724562	M	20	음료	1.0	0.0	0.0	6.0	30.0	37.0	13.0	5.0
1000000724562	M	20	티 베리에이션	1.0	0.0	0.0	6.0	30.0	37.0	13.0	5.0
9990019027271	M	30	에스프레소 베리에이션	78.0	0.0	59.0	22.0	25.0	0.0	0.0	0.0
9990019027271	M	30	음료	25.0	0.0	59.0	22.0	25.0	0.0	0.0	0.0
9990019027271	M	30	티 베리에이션	3.0	0.0	59.0	22.0	25.0	0.0	0.0	0.0
9990017971764	M	30	에스프레소 베리에이션	79.0	0.0	7.0	69.0	3.0	0.0	0.0	0.0
9990020452735	F	30	에스프레소 베리에이션	146.0	2.0	70.0	69.0	38.0	15.0	0.0	0.0
9990020452735	F	30	음료	33.0	2.0	70.0	69.0	38.0	15.0	0.0	0.0
9990020452735	F	30	티 베리에이션	15.0	2.0	70.0	69.0	38.0	15.0	0.0	0.0
1000000678138	M	30	에스프레소 베리에이션	144.0	0.0	31.0	80.0	32.0	4.0	14.0	0.0
1000000678138	M	30	음료	6.0	0.0	31.0	80.0	32.0	4.0	14.0	0.0
1000000678138	M	30	티 베리에이션	11.0	0.0	31.0	80.0	32.0	4.0	14.0	0.0
9990003965535	F	30	에스프레소 베리에이션	31.0	0.0	0.0	18.0	3.0	17.0	0.0	0.0
9990003965535	F	30	음료	2.0	0.0	0.0	18.0	3.0	17.0	0.0	0.0
9990003965535	F	30	티 베리에이션	5.0	0.0	0.0	18.0	3.0	17.0	0.0	0.0
1000000444947	F	30	에스프레소 베리에이션	27.0	0.0	0.0	17.0	8.0	2.0	1.0	0.0
1000000444947	F	30	음료	1.0	0.0	0.0	17.0	8.0	2.0	1.0	0.0
1000000625203	F	20	에스프레소 베리에이션	13.0	0.0	1.0	1.0	7.0	15.0	2.0	0.0
1000000625203	F	20	음료	5.0	0.0	1.0	1.0	7.0	15.0	2.0	0.0
1000000625203	F	20	티 베리에이션	8.0	0.0	1.0	1.0	7.0	15.0	2.0	0.0
9990014333996	F	60	에스프레소 베리에이션	175.0	0.0	35.0	93.0	59.0	7.0	2.0	0.0
9990014333996	F	60	음료	14.0	0.0	35.0	93.0	59.0	7.0	2.0	0.0
9990014333996	F	60	티 베리에이션	7.0	0.0	35.0	93.0	59.0	7.0	2.0	0.0
1000000379872	M	30	에스프레소 베리에이션	127.0	0.0	36.0	56.0	27.0	8.0	2.0	0.0
1000000379872	M	30	음료	1.0	0.0	36.0	56.0	27.0	8.0	2.0	0.0
1000000379872	M	30	티 베리에이션	1.0	0.0	36.0	56.0	27.0	8.0	2.0	0.0
1000000073739	F	40	에스프레소 베리에이션	77.0	2.0	28.0	28.0	22.0	0.0	0.0	0.0
1000000073739	F	40	티 베리에이션	3.0	2.0	28.0	28.0	22.0	0.0	0.0	0.0
1000000765708	M	30	에스프레소 베리에이션	69.0	0.0	18.0	47.0	5.0	2.0	3.0	0.0
1000000765708	M	30	음료	4.0	0.0	18.0	47.0	5.0	2.0	3.0	0.0
1000000765708	M	30	티 베리에이션	2.0	0.0	18.0	47.0	5.0	2.0	3.0	0.0
1000000285699	F	60	에스프레소 베리에이션	32.0	0.0	0.0	11.0	18.0	3.0	1.0	0.0
1000000285699	F	60	티 베리에이션	1.0	0.0	0.0	11.0	18.0	3.0	1.0	0.0
1000000052990	M	30	에스프레소 베리에이션	64.0	1.0	22.0	23.0	13.0	8.0	1.0	0.0
1000000052990	M	30	음료	4.0	1.0	22.0	23.0	13.0	8.0	1.0	0.0
9990005564557	F	50	에스프레소 베리에이션	127.0	0.0	57.0	27.0	41.0	28.0	54.0	11.0
9990005564557	F	50	음료	83.0	0.0	57.0	27.0	41.0	28.0	54.0	11.0
9990005564557	F	50	티 베리에이션	8.0	0.0	57.0	27.0	41.0	28.0	54.0	11.0
1000000369912	M	60	에스프레소 베리에이션	37.0	0.0	7.0	20.0	9.0	4.0	0.0	0.0
1000000369912	M	60	티 베리에이션	3.0	0.0	7.0	20.0	9.0	4.0	0.0	0.0
9990025337204	F	20	에스프레소 베리에이션	28.0	0.0	5.0	17.0	24.0	15.0	0.0	0.0
9990025337204	F	20	음료	18.0	0.0	5.0	17.0	24.0	15.0	0.0	0.0
9990025337204	F	20	티 베리에이션	15.0	0.0	5.0	17.0	24.0	15.0	0.0	0.0
9990016719030	F	50	에스프레소 베리에이션	27.0	0.0	11.0	7.0	17.0	7.0	3.0	0.0
9990016719030	F	50	음료	13.0	0.0	11.0	7.0	17.0	7.0	3.0	0.0
9990016719030	F	50	티 베리에이션	5.0	0.0	11.0	7.0	17.0	7.0	3.0	0.0
1000000446836	F	10	에스프레소 베리에이션	4.0	0.0	0.0	0.0	11.0	4.0	3.0	0.0
1000000446836	F	10	음료	14.0	0.0	0.0	0.0	11.0	4.0	3.0	0.0
9990004262750	F	40	에스프레소 베리에이션	228.0	0.0	9.0	188.0	24.0	18.0	0.0	0.0
9990004262750	F	40	음료	9.0	0.0	9.0	188.0	24.0	18.0	0.0	0.0
9990004262750	F	40	티 베리에이션	2.0	0.0	9.0	188.0	24.0	18.0	0.0	0.0
9990001022326	M	40	에스프레소 베리에이션	64.0	0.0	0.0	43.0	20.0	2.0	1.0	0.0
9990001022326	M	40	음료	2.0	0.0	0.0	43.0	20.0	2.0	1.0	0.0
1000001107277	F	20	에스프레소 베리에이션	21.0	0.0	0.0	1.0	10.0	23.0	8.0	4.0
1000001107277	F	20	음료	8.0	0.0	0.0	1.0	10.0	23.0	8.0	4.0
1000001107277	F	20	티 베리에이션	17.0	0.0	0.0	1.0	10.0	23.0	8.0	4.0
1000001200592	F	30	에스프레소 베리에이션	10.0	0.0	1.0	8.0	16.0	9.0	0.0	0.0
1000001200592	F	30	음료	19.0	0.0	1.0	8.0	16.0	9.0	0.0	0.0
1000001200592	F	30	티 베리에이션	5.0	0.0	1.0	8.0	16.0	9.0	0.0	0.0
9990003056965	F	30	에스프레소 베리에이션	63.0	0.0	58.0	7.0	1.0	0.0	0.0	0.0
9990003056965	F	30	음료	0.0	0.0	58.0	7.0	1.0	0.0	0.0	0.0
9990003056965	F	30	티 베리에이션	3.0	0.0	58.0	7.0	1.0	0.0	0.0	0.0
9990011461867	F	20	에스프레소 베리에이션	123.0	0.0	26.0	60.0	46.0	24.0	2.0	0.0
9990011461867	F	20	음료	21.0	0.0	26.0	60.0	46.0	24.0	2.0	0.0
9990011461867	F	20	티 베리에이션	14.0	0.0	26.0	60.0	46.0	24.0	2.0	0.0
1000001240175	F	20	에스프레소 베리에이션	58.0	0.0	5.0	52.0	8.0	5.0	0.0	0.0
1000001240175	F	20	음료	8.0	0.0	5.0	52.0	8.0	5.0	0.0	0.0
1000001240175	F	20	티 베리에이션	4.0	0.0	5.0	52.0	8.0	5.0	0.0	0.0
1000001240219	M	40	에스프레소 베리에이션	148.0	0.0	71.0	34.0	36.0	15.0	0.0	0.0
1000001240219	M	40	티 베리에이션	8.0	0.0	71.0	34.0	36.0	15.0	0.0	0.0
1000001474368	M	30	에스프레소 베리에이션	11.0	0.0	0.0	8.0	2.0	3.0	3.0	0.0
1000001474368	M	30	티 베리에이션	5.0	0.0	0.0	8.0	2.0	3.0	3.0	0.0
1000000165207	F	50	에스프레소 베리에이션	24.0	0.0	21.0	2.0	2.0	0.0	2.0	0.0
1000000165207	F	50	티 베리에이션	3.0	0.0	21.0	2.0	2.0	0.0	2.0	0.0
9990023820096	F	20	에스프레소 베리에이션	42.0	0.0	5.0	13.0	12.0	13.0	6.0	0.0
9990023820096	F	20	음료	5.0	0.0	5.0	13.0	12.0	13.0	6.0	0.0
9990023820096	F	20	티 베리에이션	2.0	0.0	5.0	13.0	12.0	13.0	6.0	0.0
9990020266852	F	40	에스프레소 베리에이션	42.0	0.0	2.0	2.0	18.0	27.0	1.0	0.0
9990020266852	F	40	음료	2.0	0.0	2.0	2.0	18.0	27.0	1.0	0.0
9990020266852	F	40	티 베리에이션	6.0	0.0	2.0	2.0	18.0	27.0	1.0	0.0
1000000825948	M	30	에스프레소 베리에이션	10.0	0.0	1.0	4.0	12.0	6.0	0.0	0.0
1000000825948	M	30	티 베리에이션	13.0	0.0	1.0	4.0	12.0	6.0	0.0	0.0
9990004934114	M	40	에스프레소 베리에이션	899.0	0.0	444.0	576.0	33.0	7.0	0.0	0.0
9990004934114	M	40	음료	46.0	0.0	444.0	576.0	33.0	7.0	0.0	0.0
9990004934114	M	40	티 베리에이션	115.0	0.0	444.0	576.0	33.0	7.0	0.0	0.0
9990005583819	M	30	에스프레소 베리에이션	361.0	2.0	163.0	339.0	33.0	50.0	19.0	0.0
9990005583819	M	30	음료	102.0	2.0	163.0	339.0	33.0	50.0	19.0	0.0
9990005583819	M	30	티 베리에이션	143.0	2.0	163.0	339.0	33.0	50.0	19.0	0.0
9990018893247	F	20	에스프레소 베리에이션	41.0	0.0	0.0	5.0	33.0	15.0	16.0	0.0
9990018893247	F	20	음료	10.0	0.0	0.0	5.0	33.0	15.0	16.0	0.0
9990018893247	F	20	티 베리에이션	18.0	0.0	0.0	5.0	33.0	15.0	16.0	0.0
9990002853767	F	40	에스프레소 베리에이션	49.0	0.0	24.0	18.0	9.0	1.0	1.0	0.0
9990002853767	F	40	음료	2.0	0.0	24.0	18.0	9.0	1.0	1.0	0.0
9990002853767	F	40	티 베리에이션	2.0	0.0	24.0	18.0	9.0	1.0	1.0	0.0
9990012463064	M	20	에스프레소 베리에이션	64.0	0.0	1.0	6.0	20.0	34.0	25.0	0.0
9990012463064	M	20	음료	13.0	0.0	1.0	6.0	20.0	34.0	25.0	0.0
9990012463064	M	20	티 베리에이션	9.0	0.0	1.0	6.0	20.0	34.0	25.0	0.0
9990003293887	F	30	에스프레소 베리에이션	287.0	27.0	122.0	181.0	11.0	1.0	0.0	0.0
9990003293887	F	30	음료	3.0	27.0	122.0	181.0	11.0	1.0	0.0	0.0
9990003293887	F	30	티 베리에이션	52.0	27.0	122.0	181.0	11.0	1.0	0.0	0.0
9990012287628	F	30	에스프레소 베리에이션	162.0	1.0	8.0	107.0	52.0	-14.0	174.0	20.0
9990012287628	F	30	음료	180.0	1.0	8.0	107.0	52.0	-14.0	174.0	20.0
9990012287628	F	30	티 베리에이션	6.0	1.0	8.0	107.0	52.0	-14.0	174.0	20.0
1000000328529	F	40	에스프레소 베리에이션	67.0	0.0	6.0	29.0	30.0	6.0	0.0	0.0
1000000328529	F	40	음료	1.0	0.0	6.0	29.0	30.0	6.0	0.0	0.0
1000000328529	F	40	티 베리에이션	3.0	0.0	6.0	29.0	30.0	6.0	0.0	0.0
1000000623605	F	40	에스프레소 베리에이션	79.0	0.0	10.0	45.0	37.0	4.0	2.0	0.0
1000000623605	F	40	음료	3.0	0.0	10.0	45.0	37.0	4.0	2.0	0.0
1000000623605	F	40	티 베리에이션	16.0	0.0	10.0	45.0	37.0	4.0	2.0	0.0
1000000530074	F	10	에스프레소 베리에이션	5.0	0.0	0.0	1.0	19.0	25.0	2.0	0.0
1000000530074	F	10	음료	42.0	0.0	0.0	1.0	19.0	25.0	2.0	0.0
1000000947254	F	30	에스프레소 베리에이션	20.0	0.0	4.0	2.0	13.0	2.0	0.0	0.0
1000000947254	F	30	음료	1.0	0.0	4.0	2.0	13.0	2.0	0.0	0.0
1000000866264	F	20	에스프레소 베리에이션	5.0	0.0	0.0	5.0	7.0	9.0	6.0	0.0
1000000866264	F	20	음료	16.0	0.0	0.0	5.0	7.0	9.0	6.0	0.0
1000000866264	F	20	티 베리에이션	6.0	0.0	0.0	5.0	7.0	9.0	6.0	0.0
1000000446860	F	20	에스프레소 베리에이션	22.0	0.0	2.0	9.0	11.0	1.0	8.0	2.0
1000000446860	F	20	음료	2.0	0.0	2.0	9.0	11.0	1.0	8.0	2.0
1000000446860	F	20	티 베리에이션	9.0	0.0	2.0	9.0	11.0	1.0	8.0	2.0
1000000440140	F	40	에스프레소 베리에이션	61.0	0.0	11.0	20.0	20.0	11.0	11.0	0.0
1000000440140	F	40	음료	9.0	0.0	11.0	20.0	20.0	11.0	11.0	0.0
1000000440140	F	40	티 베리에이션	3.0	0.0	11.0	20.0	20.0	11.0	11.0	0.0
9990009191223	F	40	에스프레소 베리에이션	42.0	0.0	0.0	10.0	43.0	0.0	0.0	2.0
9990009191223	F	40	음료	5.0	0.0	0.0	10.0	43.0	0.0	0.0	2.0
9990009191223	F	40	티 베리에이션	8.0	0.0	0.0	10.0	43.0	0.0	0.0	2.0
9990004507400	M	40	에스프레소 베리에이션	56.0	1.0	25.0	16.0	8.0	14.0	0.0	0.0
9990004507400	M	40	음료	6.0	1.0	25.0	16.0	8.0	14.0	0.0	0.0
9990004507400	M	40	티 베리에이션	2.0	1.0	25.0	16.0	8.0	14.0	0.0	0.0
1000000524978	M	60	에스프레소 베리에이션	118.0	0.0	0.0	111.0	4.0	7.0	0.0	0.0
1000000524978	M	60	티 베리에이션	4.0	0.0	0.0	111.0	4.0	7.0	0.0	0.0
1000000519644	M	20	에스프레소 베리에이션	82.0	0.0	2.0	14.0	42.0	27.0	1.0	0.0
1000000519644	M	20	음료	1.0	0.0	2.0	14.0	42.0	27.0	1.0	0.0
1000000519644	M	20	티 베리에이션	3.0	0.0	2.0	14.0	42.0	27.0	1.0	0.0
9990001449612	F	20	에스프레소 베리에이션	16.0	0.0	6.0	0.0	10.0	1.0	8.0	0.0
9990001449612	F	20	음료	8.0	0.0	6.0	0.0	10.0	1.0	8.0	0.0
9990001449612	F	20	티 베리에이션	1.0	0.0	6.0	0.0	10.0	1.0	8.0	0.0
9990001778794	F	30	에스프레소 베리에이션	62.0	0.0	7.0	48.0	0.0	7.0	4.0	0.0
9990001778794	F	30	음료	3.0	0.0	7.0	48.0	0.0	7.0	4.0	0.0
9990001778794	F	30	티 베리에이션	1.0	0.0	7.0	48.0	0.0	7.0	4.0	0.0
1000000228809	F	30	에스프레소 베리에이션	72.0	0.0	51.0	26.0	1.0	2.0	0.0	0.0
1000000228809	F	30	음료	7.0	0.0	51.0	26.0	1.0	2.0	0.0	0.0
1000000228809	F	30	티 베리에이션	1.0	0.0	51.0	26.0	1.0	2.0	0.0	0.0
1000001218936	F	50	에스프레소 베리에이션	57.0	0.0	66.0	11.0	7.0	0.0	0.0	0.0
1000001218936	F	50	음료	3.0	0.0	66.0	11.0	7.0	0.0	0.0	0.0
1000001218936	F	50	티 베리에이션	24.0	0.0	66.0	11.0	7.0	0.0	0.0	0.0
1000000460832	F	20	에스프레소 베리에이션	13.0	0.0	3.0	13.0	13.0	22.0	7.0	0.0
1000000460832	F	20	음료	20.0	0.0	3.0	13.0	13.0	22.0	7.0	0.0
1000000460832	F	20	티 베리에이션	25.0	0.0	3.0	13.0	13.0	22.0	7.0	0.0
9990007218906	F	30	에스프레소 베리에이션	6.0	0.0	0.0	2.0	121.0	17.0	0.0	0.0
9990007218906	F	30	음료	89.0	0.0	0.0	2.0	121.0	17.0	0.0	0.0
9990007218906	F	30	티 베리에이션	45.0	0.0	0.0	2.0	121.0	17.0	0.0	0.0
9990007945068	F	30	에스프레소 베리에이션	45.0	3.0	26.0	2.0	6.0	9.0	1.0	0.0
9990007945068	F	30	티 베리에이션	2.0	3.0	26.0	2.0	6.0	9.0	1.0	0.0
9990025374979	F	30	에스프레소 베리에이션	25.0	0.0	0.0	25.0	15.0	8.0	2.0	0.0
9990025374979	F	30	음료	24.0	0.0	0.0	25.0	15.0	8.0	2.0	0.0
9990025374979	F	30	티 베리에이션	1.0	0.0	0.0	25.0	15.0	8.0	2.0	0.0
9990000281076	M	40	에스프레소 베리에이션	72.0	0.0	12.0	63.0	11.0	3.0	0.0	0.0
9990000281076	M	40	음료	11.0	0.0	12.0	63.0	11.0	3.0	0.0	0.0
9990000281076	M	40	티 베리에이션	6.0	0.0	12.0	63.0	11.0	3.0	0.0	0.0
9990002068055	F	30	에스프레소 베리에이션	24.0	0.0	1.0	35.0	2.0	3.0	0.0	0.0
9990002068055	F	30	음료	6.0	0.0	1.0	35.0	2.0	3.0	0.0	0.0
9990002068055	F	30	티 베리에이션	11.0	0.0	1.0	35.0	2.0	3.0	0.0	0.0
9990012699535	F	30	에스프레소 베리에이션	107.0	0.0	25.0	97.0	10.0	0.0	0.0	0.0
9990012699535	F	30	음료	19.0	0.0	25.0	97.0	10.0	0.0	0.0	0.0
9990012699535	F	30	티 베리에이션	6.0	0.0	25.0	97.0	10.0	0.0	0.0	0.0
9990023977716	F	20	에스프레소 베리에이션	65.0	1.0	6.0	13.0	31.0	24.0	0.0	0.0
9990023977716	F	20	음료	3.0	1.0	6.0	13.0	31.0	24.0	0.0	0.0
9990023977716	F	20	티 베리에이션	7.0	1.0	6.0	13.0	31.0	24.0	0.0	0.0
1000000062013	F	50	에스프레소 베리에이션	52.0	0.0	12.0	49.0	13.0	2.0	0.0	0.0
1000000062013	F	50	음료	17.0	0.0	12.0	49.0	13.0	2.0	0.0	0.0
1000000062013	F	50	티 베리에이션	7.0	0.0	12.0	49.0	13.0	2.0	0.0	0.0
9990012801201	F	40	에스프레소 베리에이션	34.0	0.0	1.0	16.0	22.0	2.0	12.0	0.0
9990012801201	F	40	음료	15.0	0.0	1.0	16.0	22.0	2.0	12.0	0.0
9990012801201	F	40	티 베리에이션	4.0	0.0	1.0	16.0	22.0	2.0	12.0	0.0
9990000262292	M	40	에스프레소 베리에이션	67.0	0.0	33.0	23.0	18.0	0.0	0.0	0.0
9990000262292	M	40	음료	4.0	0.0	33.0	23.0	18.0	0.0	0.0	0.0
9990000262292	M	40	티 베리에이션	3.0	0.0	33.0	23.0	18.0	0.0	0.0	0.0
9990024076872	F	20	에스프레소 베리에이션	18.0	0.0	3.0	4.0	9.0	3.0	2.0	0.0
9990024076872	F	20	음료	1.0	0.0	3.0	4.0	9.0	3.0	2.0	0.0
9990024076872	F	20	티 베리에이션	2.0	0.0	3.0	4.0	9.0	3.0	2.0	0.0
9990000373562	F	30	에스프레소 베리에이션	23.0	0.0	0.0	29.0	0.0	2.0	0.0	0.0
9990000373562	F	30	음료	6.0	0.0	0.0	29.0	0.0	2.0	0.0	0.0
9990000373562	F	30	티 베리에이션	2.0	0.0	0.0	29.0	0.0	2.0	0.0	0.0
1000000921167	F	40	에스프레소 베리에이션	45.0	0.0	0.0	4.0	31.0	12.0	15.0	0.0
1000000921167	F	40	음료	5.0	0.0	0.0	4.0	31.0	12.0	15.0	0.0
1000000921167	F	40	티 베리에이션	12.0	0.0	0.0	4.0	31.0	12.0	15.0	0.0
9990003576313	F	30	에스프레소 베리에이션	104.0	0.0	0.0	79.0	37.0	7.0	4.0	0.0
9990003576313	F	30	음료	18.0	0.0	0.0	79.0	37.0	7.0	4.0	0.0
9990003576313	F	30	티 베리에이션	5.0	0.0	0.0	79.0	37.0	7.0	4.0	0.0
9990007624791	M	30	에스프레소 베리에이션	75.0	0.0	10.0	42.0	21.0	5.0	10.0	0.0
9990007624791	M	30	음료	9.0	0.0	10.0	42.0	21.0	5.0	10.0	0.0
9990007624791	M	30	티 베리에이션	4.0	0.0	10.0	42.0	21.0	5.0	10.0	0.0
9990003435006	F	30	에스프레소 베리에이션	40.0	0.0	11.0	16.0	9.0	7.0	0.0	0.0
9990003435006	F	30	음료	2.0	0.0	11.0	16.0	9.0	7.0	0.0	0.0
9990003435006	F	30	티 베리에이션	1.0	0.0	11.0	16.0	9.0	7.0	0.0	0.0
9990005498248	F	40	에스프레소 베리에이션	24.0	0.0	6.0	9.0	55.0	0.0	0.0	0.0
9990005498248	F	40	음료	35.0	0.0	6.0	9.0	55.0	0.0	0.0	0.0
9990005498248	F	40	티 베리에이션	11.0	0.0	6.0	9.0	55.0	0.0	0.0	0.0
1000000175271	F	30	에스프레소 베리에이션	39.0	0.0	1.0	25.0	14.0	6.0	0.0	0.0
1000000175271	F	30	음료	6.0	0.0	1.0	25.0	14.0	6.0	0.0	0.0
1000000175271	F	30	티 베리에이션	1.0	0.0	1.0	25.0	14.0	6.0	0.0	0.0
9990008432692	F	50	에스프레소 베리에이션	104.0	0.0	15.0	72.0	5.0	15.0	0.0	0.0
9990008432692	F	50	음료	1.0	0.0	15.0	72.0	5.0	15.0	0.0	0.0
9990008432692	F	50	티 베리에이션	2.0	0.0	15.0	72.0	5.0	15.0	0.0	0.0
1000000745065	M	20	에스프레소 베리에이션	7.0	0.0	0.0	8.0	6.0	14.0	5.0	0.0
1000000745065	M	20	음료	17.0	0.0	0.0	8.0	6.0	14.0	5.0	0.0
1000000745065	M	20	티 베리에이션	9.0	0.0	0.0	8.0	6.0	14.0	5.0	0.0
9990003926929	F	40	에스프레소 베리에이션	13.0	0.0	0.0	0.0	23.0	11.0	0.0	0.0
9990003926929	F	40	음료	3.0	0.0	0.0	0.0	23.0	11.0	0.0	0.0
9990003926929	F	40	티 베리에이션	18.0	0.0	0.0	0.0	23.0	11.0	0.0	0.0
9990010786881	M	40	에스프레소 베리에이션	484.0	0.0	89.0	153.0	155.0	119.0	98.0	1.0
9990010786881	M	40	음료	38.0	0.0	89.0	153.0	155.0	119.0	98.0	1.0
9990010786881	M	40	티 베리에이션	93.0	0.0	89.0	153.0	155.0	119.0	98.0	1.0
9990012577891	F	40	에스프레소 베리에이션	271.0	0.0	0.0	2.0	27.0	126.0	106.0	16.0
9990012577891	F	40	음료	3.0	0.0	0.0	2.0	27.0	126.0	106.0	16.0
9990012577891	F	40	티 베리에이션	3.0	0.0	0.0	2.0	27.0	126.0	106.0	16.0
1000000183409	F	20	에스프레소 베리에이션	5.0	0.0	0.0	5.0	1.0	13.0	13.0	0.0
1000000183409	F	20	음료	14.0	0.0	0.0	5.0	1.0	13.0	13.0	0.0
1000000183409	F	20	티 베리에이션	13.0	0.0	0.0	5.0	1.0	13.0	13.0	0.0
9990013765237	F	50	에스프레소 베리에이션	35.0	0.0	0.0	14.0	26.0	1.0	0.0	0.0
9990013765237	F	50	티 베리에이션	6.0	0.0	0.0	14.0	26.0	1.0	0.0	0.0
9990019430725	F	20	에스프레소 베리에이션	28.0	0.0	0.0	26.0	1.0	0.0	5.0	0.0
9990019430725	F	20	음료	1.0	0.0	0.0	26.0	1.0	0.0	5.0	0.0
9990019430725	F	20	티 베리에이션	3.0	0.0	0.0	26.0	1.0	0.0	5.0	0.0
9990000682818	F	40	에스프레소 베리에이션	18.0	0.0	2.0	10.0	12.0	1.0	0.0	0.0
